training,age,education,black,hispanic,married,no_degree,re75,re78
1.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,18.042602375693704,8.0,0.0,1.0,0.0,1.0,5707.171304229739,7609.580293920617
0.0,19.303844146683183,12.0,0.0,0.0,0.0,0.0,0.0,4022.0306747527534
1.0,27.0815327785802,12.0,1.0,0.0,0.0,0.0,24810.022876861556,13675.213167275959
0.0,53.88025133285707,15.0,1.0,0.0,0.0,1.0,37431.66,0.0
1.0,25.67329714487541,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,25.7355323647369,12.0,1.0,0.0,0.0,0.0,0.0,4954.9948537083765
0.0,26.019256009993345,12.0,1.0,0.0,0.0,0.0,2497.5251681574064,0.0
0.0,23.39071420107168,10.0,0.0,1.0,0.0,1.0,0.0,12091.602098183794
1.0,28.0097879253069,11.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,27.651942574735838,12.0,1.0,0.0,0.0,1.0,0.0,59458.41444484293
0.0,17.44677139198691,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,42.01444247414074,10.0,1.0,0.0,1.0,1.0,0.0,12185.987026666635
0.0,31.667774853240523,9.0,1.0,0.0,1.0,1.0,0.0,12149.934203945497
0.0,23.244089161543336,11.0,1.0,0.0,0.0,1.0,0.0,10291.28756671154
1.0,27.229047623762124,11.0,0.0,0.0,0.0,0.0,531.2497665494383,0.0
1.0,20.70783827793024,14.0,0.0,0.0,0.0,0.0,6749.566819143367,6212.286845463798
0.0,18.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,17.0,9.0,0.0,1.0,0.0,1.0,0.0,10944.583880904762
1.0,24.757273388305457,10.0,1.0,0.0,0.0,1.0,12585.265121081738,10774.452567948925
0.0,26.13628621856555,11.0,1.0,0.0,0.0,0.0,8136.524048242493,0.0
0.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,13492.278855984287
1.0,21.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.0,16.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,24.711479565298497,9.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,17.0,9.0,0.0,1.0,0.0,1.0,2934.012670243267,10668.836847232446
0.0,31.690579523216453,15.0,1.0,0.0,0.0,0.0,0.0,23256.3397929708
0.0,38.202201014999545,11.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,17.8240222681191,9.0,1.0,0.0,0.0,1.0,1355.6757523554809,0.0
0.0,28.41800464863302,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,24.470825993749962,9.0,1.0,0.0,0.0,1.0,0.0,7817.563856311111
1.0,19.641792101777938,14.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,26.717813117665465,11.0,1.0,0.0,0.0,1.0,1641.0883605697018,0.0
1.0,17.0,8.0,1.0,0.0,0.0,1.0,899.0522408507002,9919.03951757743
0.0,21.209685158268865,7.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,24.32418958970338,11.0,0.0,1.0,0.0,0.0,0.0,1848.6144566326911
0.0,17.0,9.0,1.0,0.0,0.0,1.0,679.8888127610667,9513.547461693282
0.0,29.265078625099857,12.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,17.0,10.0,1.0,0.0,0.0,1.0,600.0819100795796,0.0
0.0,18.101087213014694,10.0,1.0,0.0,0.0,1.0,1382.8742684276478,0.0
1.0,18.0,11.0,1.0,0.0,0.0,1.0,4680.542029544655,12284.258033985849
0.0,55.0,3.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,18.0,11.0,1.0,0.0,0.0,1.0,44.312213719323005,15482.15500046014
0.0,24.5009493505906,10.0,1.0,0.0,0.0,1.0,12426.826571792864,0.0
0.0,17.77710174838848,10.0,1.0,0.0,0.0,1.0,0.0,16149.172463588526
1.0,28.642506301275176,11.0,1.0,0.0,0.0,1.0,0.0,9246.733376284785
1.0,37.988899963779424,7.0,1.0,0.0,0.0,1.0,6668.688709544436,8948.030883585858
0.0,26.127379925293447,11.0,1.0,0.0,0.0,0.0,11054.13255149644,0.0
1.0,53.17287968251712,9.0,1.0,0.0,0.0,1.0,0.0,10262.199670713226
0.0,51.32951642718167,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,17.0,10.0,1.0,0.0,0.0,1.0,0.0,11166.868635983084
0.0,17.0,16.0,1.0,0.0,0.0,1.0,0.0,11128.27218065023
0.0,24.309030232302607,4.0,1.0,0.0,0.0,1.0,9212.883173857113,0.0
1.0,28.575487918045038,12.0,1.0,0.0,0.0,0.0,0.0,4207.580946424294
0.0,46.65155603755246,11.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,18.0,10.0,1.0,0.0,0.0,1.0,0.0,4145.196590951405
0.0,28.850862727920386,12.0,1.0,0.0,0.0,0.0,5139.575670444824,8379.664357751753
1.0,26.9471610242565,10.0,1.0,0.0,0.0,1.0,3931.455006759578,7267.713806871058
1.0,28.96891118612131,7.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,27.957717067458546,11.0,1.0,0.0,0.0,1.0,37431.66,0.0
0.0,25.079741363907697,11.0,1.0,0.0,0.0,1.0,0.0,1146.2418605482733
0.0,39.14286197584409,9.0,1.0,0.0,0.0,1.0,0.0,15695.354365569117
0.0,20.175568716894627,8.0,1.0,0.0,0.0,1.0,999.6292217502992,7710.878204449225
1.0,28.47596009750219,3.0,0.0,0.0,1.0,1.0,0.0,7616.471770300091
0.0,18.306059250332588,11.0,1.0,0.0,0.0,1.0,1695.3257952881206,8571.883611755246
1.0,18.0,7.0,0.0,1.0,0.0,1.0,730.5823588735542,7507.2116513497
1.0,22.37928395106807,10.0,1.0,0.0,0.0,1.0,0.0,2886.2329304065433
1.0,17.0,9.0,1.0,0.0,0.0,1.0,2733.409244330137,8050.202407978532
1.0,25.38911783792632,9.0,1.0,0.0,0.0,1.0,5360.489784217564,4316.891609165217
