training,age,education,black,hispanic,married,no_degree,re75,re78
0.0,22.210280875157366,4.0,0.0,1.0,0.0,1.0,6962.013645124853,2538.5972716486895
0.0,20.392940837834367,11.0,1.0,0.0,0.0,1.0,6923.201893821734,8577.651843441145
0.0,22.054951289852276,11.0,1.0,0.0,0.0,1.0,3987.641381349611,7437.866349876787
1.0,18.637560724624958,9.0,1.0,0.0,0.0,1.0,393.4790461597799,16214.429771533898
1.0,21.084549936711408,11.0,1.0,0.0,0.0,0.0,849.3705257575293,9249.939853858259
1.0,33.42079303496947,9.0,1.0,0.0,0.0,1.0,2117.9943834991354,847.0246327815662
1.0,37.33830746911501,14.0,0.0,0.0,1.0,0.0,0.0,7747.262117100705
1.0,17.13104528973287,9.0,0.0,0.0,0.0,1.0,1940.528612788501,5755.4919941147955
0.0,17.0,10.0,1.0,0.0,0.0,1.0,49.49826113605187,12995.160839918495
0.0,18.55724078459997,9.0,1.0,0.0,1.0,1.0,366.36299285860605,11428.945774731266
0.0,34.77697796809901,11.0,0.0,0.0,0.0,1.0,1997.7144704278585,488.5277824879508
0.0,19.728214379543022,10.0,1.0,0.0,0.0,1.0,1747.8586547676416,11889.6480019993
1.0,23.991108721154106,9.0,0.0,0.0,1.0,1.0,4877.684095613927,2753.908569091268
1.0,34.67356084362848,12.0,0.0,0.0,0.0,0.0,5381.831277687159,13076.328121003058
1.0,20.59898015267815,12.0,0.0,0.0,0.0,0.0,9408.391397553714,22558.60208010266
1.0,36.63981565331354,10.0,1.0,0.0,0.0,1.0,4.652076677306294,0.0
0.0,18.601415869247653,11.0,1.0,0.0,0.0,0.0,205.02965421189123,107.60666195130261
0.0,20.49199966257061,7.0,1.0,0.0,0.0,1.0,312.9638936656942,6979.259572305818
0.0,32.67488917444455,7.0,1.0,0.0,0.0,1.0,0.0,5115.214893515163
0.0,17.453494322670092,10.0,1.0,0.0,0.0,1.0,897.3020478546648,7455.10407590443
0.0,20.30110746882341,9.0,1.0,0.0,0.0,1.0,16477.823003278776,35932.90813999611
0.0,17.719856595602046,10.0,1.0,0.0,0.0,1.0,18.87166303900483,0.0
0.0,21.291311011990206,12.0,0.0,1.0,0.0,0.0,2524.863386328828,8509.934574960902
1.0,22.061061881910007,6.0,1.0,0.0,0.0,1.0,597.9468582572786,11712.42200695955
0.0,20.30722971340998,10.0,1.0,0.0,0.0,1.0,2292.9726999969785,8114.325635705775
1.0,33.34506408638528,15.0,0.0,0.0,0.0,1.0,220.17101658531328,19437.676883507418
0.0,21.667923193460165,10.0,1.0,0.0,0.0,1.0,505.7790098077646,35.93376256966267
0.0,22.39268577058408,12.0,1.0,0.0,0.0,0.0,8449.273420333398,98.16755466825998
1.0,27.395575152192983,11.0,1.0,0.0,0.0,1.0,3424.767273917197,6367.316283679302
1.0,28.710356616474243,12.0,1.0,0.0,1.0,0.0,8556.259778389795,8006.224034305407
0.0,47.08052927251534,11.0,1.0,0.0,0.0,1.0,29.634624544325863,0.0
0.0,27.207697529263278,12.0,1.0,0.0,0.0,0.0,133.98599184691403,1234.1822267425969
0.0,24.78820193541379,11.0,1.0,0.0,1.0,1.0,8256.88138726612,9053.451329701009
1.0,17.94237996613735,9.0,0.0,0.0,0.0,1.0,4.7879230574529545,12838.991514157879
0.0,43.2965418289483,5.0,1.0,0.0,0.0,1.0,3907.118423175809,7980.688215858519
1.0,22.347623279946742,11.0,0.0,1.0,1.0,0.0,13016.249966620391,12582.048419718787
1.0,17.80144369907404,11.0,1.0,0.0,0.0,1.0,7885.815230660988,14318.912623638193
0.0,22.730035816803134,6.0,1.0,0.0,0.0,1.0,253.2269870219387,2175.615645608881
0.0,32.905412905036044,9.0,1.0,0.0,1.0,1.0,4805.744612632114,0.0
0.0,26.612921396879607,9.0,1.0,0.0,0.0,1.0,0.0,16729.450695820535
0.0,23.10997815725145,12.0,0.0,0.0,0.0,0.0,2206.600657867305,27462.6535989192
1.0,17.0,8.0,1.0,0.0,0.0,1.0,144.54266480642343,1811.2670007862507
1.0,18.90829506028733,9.0,1.0,0.0,0.0,1.0,6982.943225520306,4983.244609609311
1.0,17.822672803863554,8.0,1.0,0.0,0.0,1.0,1451.8679354901767,2529.792359670392
0.0,18.574472689724036,8.0,0.0,0.0,0.0,1.0,605.5430159423431,5980.172508162323
0.0,18.851533035123428,9.0,1.0,0.0,0.0,1.0,117.97223636405494,6895.91689846813
0.0,19.442453317947244,8.0,0.0,1.0,0.0,1.0,32.92541542658708,5518.883473213532
0.0,17.74299468303592,10.0,0.0,0.0,0.0,1.0,0.0,2304.789632727101
1.0,22.3529290743638,12.0,1.0,0.0,0.0,0.0,2882.6484942377974,0.0
1.0,24.497783796418823,9.0,1.0,0.0,0.0,1.0,3851.88783621924,473.07903949709623
0.0,32.23925953221326,12.0,1.0,0.0,0.0,0.0,2362.735741695336,147.25282025185825
0.0,23.77792957558758,8.0,1.0,0.0,0.0,1.0,6117.501318161028,8527.183659507698
1.0,20.441405479952635,11.0,1.0,0.0,1.0,1.0,13830.376991195844,7349.594952436599
0.0,20.97757492572691,10.0,1.0,0.0,0.0,1.0,8654.397677438054,6547.547774045946
0.0,20.35120446676134,9.0,1.0,1.0,0.0,1.0,1281.7449073015728,3169.2948333089844
0.0,17.34635039431395,9.0,0.0,0.0,0.0,1.0,1190.8411483815908,10919.449553407478
0.0,34.41760263787153,10.0,1.0,0.0,0.0,1.0,11110.298760333531,21060.370431984877
1.0,19.0,8.0,1.0,0.0,0.0,1.0,1639.4260148129288,8744.1116673866
1.0,29.65166238385616,12.0,1.0,0.0,1.0,1.0,1243.3323083503462,71.23822162337842
1.0,36.55959536444573,10.0,0.0,1.0,0.0,1.0,4282.444231441437,3925.691097672491
0.0,39.07407691997505,9.0,1.0,0.0,0.0,0.0,105.61204432230083,4868.232986818696
0.0,20.614709328411276,11.0,0.0,0.0,0.0,0.0,3292.7169768832146,16547.214945869193
0.0,19.383079996882266,11.0,1.0,0.0,0.0,0.0,3019.625815793361,21341.404457674776
1.0,19.80080511338533,10.0,1.0,0.0,0.0,1.0,3781.6579669332946,1758.090340420134
0.0,17.737596394976705,9.0,1.0,0.0,0.0,1.0,5447.086189662094,709.1474631109521
0.0,21.0,8.0,1.0,0.0,0.0,1.0,12240.048960123055,3539.745261772102
0.0,31.46927434143298,7.0,1.0,0.0,1.0,1.0,3904.3327266555857,11268.30750526646
0.0,29.13745348603371,10.0,1.0,0.0,0.0,1.0,0.0,1416.298135903891
1.0,30.016005024470196,6.0,1.0,0.0,0.0,1.0,17158.290863019698,7820.96896675611
1.0,22.945614206457062,12.0,1.0,0.0,0.0,0.0,2810.5728847898617,8514.786453205075
1.0,26.86430884228573,9.0,1.0,0.0,1.0,1.0,6709.5132128813375,5436.263266854095
0.0,20.81301254806695,10.0,1.0,0.0,0.0,1.0,853.2402241873615,1089.1567548464266
0.0,39.26354159355695,10.0,1.0,0.0,0.0,1.0,323.8209257329015,7323.911301164556
0.0,27.99631652498897,12.0,1.0,0.0,0.0,0.0,1442.2306757045817,1940.5881240335484
1.0,26.040347783126037,11.0,1.0,0.0,0.0,0.0,0.0,10869.085852941804
0.0,28.59749474796392,10.0,1.0,0.0,1.0,1.0,9888.124887523787,8590.905896667557
1.0,22.91912319380812,11.0,1.0,0.0,0.0,1.0,10127.825768477607,3680.158519458343
0.0,23.613765756614633,10.0,1.0,0.0,0.0,1.0,830.9139854513493,10404.268995269449
0.0,17.437384511722698,10.0,1.0,0.0,0.0,1.0,1438.4336127812048,0.0
0.0,27.865208290958016,9.0,1.0,0.0,0.0,1.0,321.7338546308835,0.0
0.0,28.6849995076579,11.0,1.0,0.0,0.0,1.0,1512.070570799533,13162.747401580067
0.0,28.544800816952556,9.0,1.0,0.0,0.0,1.0,9123.36353272066,10619.08302541356
0.0,30.101614592298667,9.0,1.0,0.0,0.0,1.0,0.0,163.10247909121787
1.0,18.239927916556955,8.0,1.0,0.0,0.0,1.0,64.06653248820896,11851.083147301215
1.0,29.721555963205102,14.0,1.0,0.0,0.0,0.0,222.57994475469835,15850.095066303684
1.0,26.10874040437416,10.0,1.0,0.0,1.0,1.0,7974.658827764617,13169.584226897787
0.0,30.103868396531485,10.0,1.0,0.0,0.0,1.0,10139.033754164082,0.0
1.0,17.519315691896853,8.0,0.0,1.0,0.0,1.0,8798.796256414686,1423.7047911688187
1.0,18.0,9.0,1.0,0.0,0.0,1.0,594.7441305697959,14719.694487679522
1.0,28.46965137294088,10.0,1.0,1.0,1.0,1.0,65.52523722727597,9682.274425689142
0.0,22.298526549638463,12.0,1.0,0.0,0.0,0.0,243.14258408188698,2563.175123864154
1.0,29.972934286980287,12.0,1.0,0.0,1.0,0.0,0.0,6858.308322224442
1.0,22.600278615039805,9.0,1.0,0.0,0.0,1.0,1640.2525816111315,341.0455524017134
1.0,24.63050147866259,10.0,1.0,0.0,0.0,1.0,9164.551515694475,5064.546200644694
0.0,22.254978918231405,9.0,1.0,0.0,0.0,1.0,23002.118577865265,1712.4742188684936
1.0,23.159877786059266,8.0,0.0,0.0,0.0,1.0,583.0217071408385,6778.525653465335
0.0,26.615189428997244,10.0,1.0,0.0,0.0,1.0,4385.673544548445,1625.9805879398598
0.0,18.0,10.0,1.0,0.0,0.0,1.0,1784.5809085116168,6168.450168437796
1.0,21.56742042348341,11.0,1.0,0.0,0.0,0.0,7218.69345551141,6109.429867066879
0.0,45.052469597219876,10.0,1.0,0.0,1.0,1.0,24197.0359843718,15490.302230168236
0.0,23.960892143201153,10.0,1.0,0.0,1.0,1.0,13168.652597158318,0.0
0.0,27.96036212043423,10.0,0.0,0.0,0.0,1.0,15464.77768838348,789.8727143852412
0.0,24.252887740666072,10.0,1.0,0.0,0.0,0.0,2579.9584178871905,2580.750125389322
0.0,22.99610220372563,8.0,1.0,0.0,1.0,1.0,184.4417603780126,4026.572384149995
0.0,37.64111026442776,8.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,25.756567403944672,10.0,1.0,0.0,0.0,1.0,1692.971853872159,1873.5051664357836
0.0,23.708842392110725,9.0,1.0,0.0,1.0,1.0,794.9326361972714,0.0
0.0,20.566189912178594,8.0,1.0,0.0,0.0,1.0,153.34020160918894,4070.1952622771823
0.0,23.854465331341046,11.0,1.0,0.0,0.0,1.0,1211.5282599246057,58680.02460150746
0.0,17.0,8.0,1.0,0.0,0.0,1.0,100.12428714433443,502.03072911209074
0.0,17.587152965081568,7.0,0.0,0.0,0.0,1.0,8878.666132282586,6051.119490327079
0.0,23.76705864939441,7.0,1.0,0.0,0.0,1.0,8339.183342855958,37.2273554590453
0.0,17.0,11.0,1.0,0.0,0.0,1.0,12.204482050344382,8570.658444244677
0.0,18.00817825848068,9.0,0.0,0.0,0.0,1.0,405.3344802154379,4519.764314918381
1.0,42.23575684040993,3.0,1.0,0.0,0.0,1.0,1441.5858310307976,3185.8259937643547
0.0,40.12729732884176,10.0,1.0,0.0,0.0,1.0,239.03839840121452,40.9842762461864
1.0,30.29540319330305,7.0,1.0,0.0,0.0,1.0,864.1867313529516,1361.8501077948986
0.0,30.049519090247156,12.0,1.0,0.0,1.0,1.0,46.6476564304312,49.45654778722105
1.0,20.921327171581986,8.0,1.0,0.0,1.0,1.0,6353.387428039231,1455.2873139235733
0.0,28.0,9.0,1.0,0.0,1.0,1.0,12025.971906905233,164.12102369182276
0.0,36.10145414395069,10.0,1.0,1.0,0.0,1.0,9027.278463828068,2391.9963048616173
0.0,18.525544486420987,8.0,1.0,0.0,0.0,1.0,98.83466113561974,2552.2736637295166
0.0,17.7726809534724,11.0,0.0,0.0,0.0,1.0,2268.932594803447,5409.74133111678
0.0,26.542564789291653,9.0,1.0,0.0,0.0,1.0,0.0,9824.495915065596
0.0,18.198825278318914,9.0,1.0,0.0,0.0,1.0,163.47490289313146,13677.219409318917
0.0,18.0,8.0,1.0,0.0,0.0,1.0,144.76503162319335,79.92444570272909
1.0,32.24929733568506,10.0,1.0,0.0,0.0,1.0,2792.774129817633,172.12841518045337
0.0,42.215908080675156,9.0,1.0,0.0,0.0,1.0,1927.9920618681103,17030.51840088228
0.0,25.88232581147388,10.0,1.0,0.0,0.0,1.0,522.3778648909246,6963.440347229227
0.0,24.21312287221447,9.0,1.0,1.0,1.0,1.0,23101.918627853855,6531.448667369363
0.0,21.698557617242695,10.0,1.0,0.0,0.0,1.0,43.78416248406501,214.9602910958595
1.0,25.110652782443978,12.0,1.0,0.0,0.0,0.0,0.0,420.5927837544628
0.0,34.74839999493588,9.0,1.0,0.0,0.0,1.0,4604.653516098959,12773.174796236035
0.0,26.293348296574713,9.0,1.0,0.0,1.0,1.0,3628.134835469691,399.2776508061054
0.0,22.561962702594798,11.0,0.0,1.0,0.0,0.0,3650.635637815507,1170.68198225704
1.0,22.565661289450752,12.0,1.0,0.0,0.0,0.0,7564.802975381271,1468.3705527243296
